Date,AAPL,MSFT,GOOGL
2020-08-31,126.74893951416016,219.5027008056641,81.47650146484375
2020-09-01,131.7976837158203,221.19615173339844,82.75399780273438
2020-09-02,129.06704711914062,225.4591217041016,85.86949920654297
2020-09-03,118.7338409423828,211.49261474609372,81.47550201416016
2020-09-04,118.81241607666016,208.52413940429688,79.06050109863281
2020-09-08,110.8169403076172,197.24388122558597,76.18000030517578
2020-09-09,115.23704528808594,205.6432647705078,77.36150360107422
2020-09-10,111.47504425048828,199.88145446777344,76.30249786376953
2020-09-11,110.01151275634766,198.5772705078125,75.78800201416016
2020-09-14,113.31184387207033,199.92041015625,75.44149780273438
2020-09-15,113.48865509033205,203.2003173828125,76.75599670410156
2020-09-16,110.1391830444336,199.5700225830078,75.60449981689453
2020-09-17,108.3809814453125,197.48719787597656,74.35199737548828
2020-09-18,104.94309997558594,195.03456115722656,72.55449676513672
2020-09-21,108.12557220458984,197.1270904541016,71.50700378417969
2020-09-22,109.82486724853516,201.8766632080078,72.99099731445312
2020-09-23,105.2181396484375,195.22918701171875,70.46949768066406
2020-09-24,106.29861450195312,197.75970458984372,71.14299774169922
2020-09-25,110.28652954101562,202.26597595214844,71.9530029296875
2020-09-28,112.91893005371094,203.8426971435547,72.93299865722656
2020-09-29,112.06439971923828,201.72093200683597,73.3010025024414
2020-09-30,113.75385284423828,204.70892333984372,73.27999877929688
2020-10-01,114.71646118164062,206.781982421875,74.3949966430664
2020-10-02,111.01339721679688,200.67955017089844,72.77999877929688
2020-10-05,114.43158721923828,204.7575836181641,74.1415023803711
2020-10-06,111.15090942382812,200.4069976806641,72.5510025024414
2020-10-07,113.03681182861328,204.2222595214844,72.95700073242188
2020-10-08,112.9287567138672,204.95220947265625,74.17150115966797
2020-10-09,114.8932647705078,210.04244995117188,75.52249908447266
2020-10-12,122.19135284423828,215.4830474853516,78.22949981689453
2020-10-13,118.94993591308594,216.90403747558597,78.35350036621094
2020-10-14,119.038330078125,214.9574737548828,78.1719970703125
2020-10-15,118.56684112548828,213.78955078125,77.77349853515625
2020-10-16,116.90685272216795,213.78955078125,78.38500213623047
2020-10-19,113.92082977294922,208.49496459960935,76.49749755859375
2020-10-20,115.42366790771484,208.91343688964844,77.55400085449219
2020-10-21,114.7950439453125,209.0594482421875,79.29949951171875
2020-10-22,113.6949234008789,209.1470184326172,80.33300018310547
2020-10-23,112.9975357055664,210.4512176513672,81.64900207519531
2020-10-26,113.00733184814452,204.46556091308597,79.2145004272461
2020-10-27,114.52982330322266,207.5508728027344,79.94400024414062
2020-10-28,109.2257080078125,197.2633514404297,75.54000091552734
2020-10-29,113.27254486083984,199.24880981445312,77.84400177001953
2020-10-30,106.92726135253906,197.0589599609375,80.80549621582031
2020-11-02,106.83883666992188,196.92269897460935,81.21600341796875
2020-11-03,108.4792022705078,200.9131317138672,82.28299713134766
2020-11-04,112.90911865234376,210.60693359375,87.2925033569336
2020-11-05,116.91667175292967,217.322509765625,88.125
2020-11-06,116.78386688232422,217.74105834960935,87.98650360107422
2020-11-09,114.45191955566406,212.5534820556641,88.07099914550781
2020-11-10,114.10753631591795,205.3707275390625,86.88600158691406
2020-11-11,117.57100677490234,210.7626800537109,87.36150360107422
2020-11-12,117.29549407958984,209.6823272705078,87.14099884033203
2020-11-13,117.3447036743164,210.72373962402344,88.61299896240234
2020-11-16,118.36799621582033,211.42446899414065,88.70149993896484
2020-11-17,117.47260284423828,208.72854614257807,88.08300018310547
2020-11-18,116.13445281982422,205.9766845703125,87.03199768066406
